total_rx,trend,seasonality,state,total_rx_lag1,consumer_adherence_program_taccess_alazzo_klick_emails.sent_email,consumer_adheris_in_home.print,consumer_adheris_in_pharmacy.print,consumer_branded_crm.sent_email,consumer_branded_facebook.impressions,consumer_branded_website.sessions,consumer_disease_state_lighter_blue_crm.sent_email,consumer_disease_state_lighter_blue_facebook.impressions,consumer_disease_state_lighter_blue_website.sessions,consumer_display_ads.impressions,consumer_online_tv.impressions,consumer_savings_card_copay_other.claims,consumer_savings_card_copay_web.claims,consumer_savings_card_mobile.claims,consumer_sem.impressions,hcp_biopharm_clintopics_email.sent_email,hcp_biopharm_formularyfacts_email.sent_email,hcp_biopharm_patient_care_briefs_email.sent_email,hcp_biopharm_patient_care_insights_email.sent_email,hcp_biopharm_rx_peer_insights_email.sent_email,hcp_biopharm_targetads_email.sent_email,hcp_biopharm_vacantterritory_direct_mail.sent_mail,hcp_biopharm_vacantterritory_email.sent_email,hcp_branded_website.sessions,hcp_display_ads.impressions,hcp_emr_media_klick.impressions,hcp_lundbeck_iengage_remote_meeting.detail,hcp_lundbeck_sales_rep_detailing_f2f.detail,hcp_lundbeck_sales_rep_detailing_lunch_learn.detail,hcp_lundbeck_sales_rep_detailing_phone.detail,hcp_lundbeck_sales_rep_sampling_10mg.samples_10mg,hcp_lundbeck_sales_rep_sampling_5mg.samples_5mg,hcp_my_sample_closet.shipped_quantity,hcp_rep_approved_emails.sent_email,hcp_savings_card_copay_rep_delivered.claims,hcp_savings_card_copay_web.claims,hcp_savings_card_free_trial.claims,hcp_sem.impressions,hcp_speaker_programs_blitz.attendees,hcp_speaker_programs_off_site.attendees,hcp_speaker_programs_on_site.attendees,hcp_speaker_programs_virtual.attendees,hcp_takeda_iengage_remote_meeting.detail,hcp_takeda_sales_rep_detailing_direct_mail_staff.detail,hcp_takeda_sales_rep_detailing_f2f_hcp.detail,hcp_takeda_sales_rep_detailing_f2f_staff.detail,hcp_takeda_sales_rep_detailing_phone_hcp.detail,hcp_takeda_sales_rep_detailing_phone_staff.detail,hcp_takeda_sales_rep_sampling_10mg.samples_10mg,hcp_takeda_sales_rep_sampling_5mg.samples_5mg,hcp_teledetailing_call.completed_call,hcp_teledetailing_sample_fulfillment.shipped_quantity
681.232808,1,November,OR,511.08272,0,0,377,0,0,2927,0,363070,1776,197232,0,9,30,0,24975,0,0,0,0,0,0,0,0,215,0,0,0,331,0,0,233,83,0,0,102,3,0,4567,0,1,0,0,0,0,345.5,0,0,0,364,202,0,0
3338.637228,1,November,PA,2606.40448,0,0,1049,0,0,13173,0,1152558,4407,577491,0,48,211,0,94885,0,0,0,0,0,0,0,0,977,0,0,0,1594,0,0,1716,745,0,5,614,27,2,17486,0,17,8,2,0,0,2713.9,0,0,0,5495,1976,0,0
1.967756,1,November,PR,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,213.9,0,0,0,840,227,0,0
312.9059,1,November,RI,227.57616,0,0,68,0,0,1031,0,92249,415,39398,0,9,15,0,7869,0,0,0,0,0,0,0,0,90,0,0,0,213,0,0,299,87,0,8,74,4,1,1372,0,7,0,0,0,0,334.5,0,0,0,341,158,0,0
1836.974836,1,November,SC,1348.93738,0,0,549,0,0,4092,0,437711,1284,200011,0,28,149,0,34173,0,0,0,0,0,0,0,0,363,0,0,0,604,0,0,627,297,0,0,535,13,0,6591,0,47,7,0,0,0,2141.6,0,0,0,3868,1507,0,0
183.464832,1,November,SD,167.31434,0,0,30,0,0,542,0,119002,307,31855,0,3,13,0,5167,0,0,0,0,0,0,0,0,45,0,0,0,23,0,0,18,24,0,18,23,0,2,893,0,0,0,0,0,0,157,0,0,0,413,200,0,0
2877.726144,1,November,TN,2094.97364,0,0,1258,0,0,10117,0,727186,2465,395998,0,42,168,0,53115,0,0,0,0,0,0,0,0,770,0,0,0,1032,0,0,795,276,0,0,551,17,23,10425,0,10,7,3,0,0,3269.5,0,0,0,6440,2614,0,0
9664.858132,1,November,TX,7363.69342,0,0,3883,0,0,34027,0,1944036,7919,1831826,0,141,801,0,172299,0,0,0,0,0,0,0,0,2395,0,0,0,2528,0,0,2631,997,0,1,2336,84,0,34037,0,39,44,0,0,0,8770.6,0,0,0,17210,6677,0,0
791.893272,1,November,UT,563.15262,0,0,303,0,0,2644,0,224709,1195,147176,0,6,80,0,19187,0,0,0,0,0,0,0,0,221,0,0,0,256,0,0,304,108,0,0,156,7,0,4000,0,0,0,0,0,0,1023.4,0,0,0,1383,727,0,0
2301.894148,1,November,VA,1714.93036,0,0,676,0,0,7204,0,657630,2291,323365,0,37,164,0,55916,0,0,0,0,0,0,0,0,564,0,0,0,1242,0,0,903,400,0,8,514,19,1,10798,0,5,15,0,0,0,2774.3,0,0,0,3647,1974,0,0
2.59782,1,November,VI,2.40694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0
131.323564,1,November,VT,128.38826,0,0,52,0,0,389,0,69605,294,21723,0,0,6,0,4148,0,0,0,0,0,0,0,0,30,0,0,0,71,0,0,24,20,0,0,1,2,0,714,0,0,0,0,0,0,117.5,0,0,0,184,89,0,0
782.6148,1,November,WA,623.14022,0,0,411,0,0,5941,0,549139,2980,398401,0,11,54,0,42995,0,0,0,0,0,0,0,0,357,0,0,0,455.5,0,0,415,202,0,0,113,3,0,8594,0,18,6,0,0,0,637,0,0,0,903,293,0,0
861.199764,1,November,WI,635.81652,0,0,383,0,0,4627,0,526343,2022,249106,0,13,53,0,35320,0,0,0,0,0,0,0,0,311,0,0,0,754,0,0,560,310,0,0,112,3,8,6106,0,29,8,0,0,0,396.5,0,0,0,747,300,0,0
801.528432,1,November,WV,598.02454,0,0,272,0,0,1711,0,299022,643,81845,0,6,28,0,14769,0,0,0,0,0,0,0,0,171,0,0,0,256,0,0,203,79,0,0,110,6,10,2963,0,9,9,0,0,0,1034.9,0,0,0,1949,608,0,0
158.95192,1,November,WY,125.76828,0,0,60,0,0,396,0,71868,215,26339,0,3,6,0,3617,0,0,0,0,0,0,0,0,29,0,0,0,25,0,0,12,6,0,0,34,2,0,688,0,0,0,0,0,0,154,0,0,0,284,131,0,0
164.5065313,2,December,AK,146.0203,0,0,92,0,0,762,0,210423,390,95266,0,1,1,0,2454,0,0,0,0,0,0,0,0,31,0,0,0,43,0,0,115,56,0,0,12,1,0,706,0,1,0,0,0,0,5,0,0,0,0,0,0,0
2613.968,2,December,AL,2509.9629,0,0,668,0,0,10601,0,1183382,2229,909788,0,34,220,0,24715,0,0,0,0,0,0,0,0,371,0,0,0,318,0,0,428,195,0,0,858,31,3,6199,0,0,21,0,0,0,1722.1,0,0,0,4882,1247,0,0
743.0153378,2,December,AR,728.39088,0,0,217,0,0,6488,0,837158,1296,601398,0,9,59,0,13557,0,0,0,0,0,0,0,0,142,0,0,0,81,0,0,264,83,0,0,190,7,1,3143,0,0,5,0,0,0,1018,0,0,0,2431,986,0,0
1458.313939,2,December,AZ,1386.107564,0,0,714,0,0,12658,0,1371383,2970,1078002,0,12,91,0,28312,0,0,0,0,0,0,0,0,369,0,0,0,288,0,0,439,257,0,0,307,11,22,6860,0,6,2,0,0,0,1481.4,0,0,0,2317,1196,0,0
8432.010186,2,December,CA,8181.202216,0,0,1417,0,0,87418,0,4772305,14889,7105030,0,76,351,0,130037,0,0,0,0,0,0,0,0,1742,0,0,0,2856.5,0,0,4096,2384,0,1,1073,55,0,33173,0,40,23,4,0,0,5570.9,0,0,0,9000,4529,0,0
1155.354375,2,December,CO,1054.696424,0,0,710,0,0,14463,0,1181236,3153,1179218,0,13,71,0,21876,0,0,0,0,0,0,0,0,263,0,0,0,189,0,0,309,229,0,0,190,6,1,5356,0,29,3,0,0,0,844,0,0,0,1445,690,0,0
2275.94935,2,December,CT,2142.597408,0,0,545,0,0,7641,0,620963,2128,561957,0,10,80,0,19862,0,0,0,0,0,0,0,0,309,0,0,0,520,0,0,695,483,0,17,199,7,1,5338,0,12,0,0,0,0,914.7,0,0,0,1550,586,0,0
286.6674619,2,December,DC,268.530372,0,0,33,0,0,26985,0,61310,2332,1067931,0,3,20,0,11361,0,0,0,0,0,0,0,0,444,0,0,0,196,0,0,190,112,0,0,41,2,0,2473,0,0,0,0,0,0,140.5,0,0,0,64,36,0,0
331.8823908,2,December,DE,292.707144,0,0,201,0,0,1527,0,177078,454,134361,0,0,11,0,4482,0,0,0,0,0,0,0,0,51,0,0,0,181,0,0,205,165,0,0,62,2,0,1127,0,0,3,0,0,0,165.5,0,0,0,401,196,0,0
5647.421193,2,December,FL,5270.816476,0,0,1812,0,0,45824,0,3975156,9554,3588444,0,79,384,0,98544,0,0,0,0,0,0,0,0,1214,0,0,0,1240,0,0,2179,1022,0,7,1075,59,76,23191,0,26,28,3,0,0,3667.6,0,0,0,8426,4047,0,0
3447.674139,2,December,GA,3306.168744,0,0,1022,0,0,46304,0,1931378,6117,3492100,0,40,272,0,54097,0,0,0,0,0,0,0,0,984,0,0,0,594,0,0,1054,499,0,0,924,34,3,13857,0,19,19,0,0,0,1980.3,0,0,0,6072,2603,0,0
274.8048065,2,December,HI,276.887924,0,0,53,0,0,1375,0,179785,508,163368,0,3,22,0,3428,0,0,0,0,0,0,0,0,41,0,0,0,18,0,0,80,36,0,0,64,5,0,1172,0,2,0,0,0,0,121.7,0,0,0,340,153,0,0
612.7974332,2,December,IA,587.094456,0,0,0,0,0,6346,0,907398,1970,604513,0,5,29,0,14003,0,0,0,0,0,0,0,0,118,0,0,0,309,0,0,519,152,0,5,71,2,12,3098,0,0,0,0,0,0,533.6,0,0,0,1067,352,0,0
446.8818165,2,December,ID,454.567124,0,0,206,0,0,3064,0,417245,914,302432,0,7,26,0,6643,0,0,0,0,0,0,0,0,74,0,0,0,86,0,0,173,117,0,5,49,2,0,1586,0,0,0,0,0,0,472,0,0,0,1128,497,0,0
3142.117842,2,December,IL,2878.1727,0,0,1517,0,0,67809,0,2602925,9313,4083251,0,58,234,0,58812,0,0,0,0,0,0,0,0,1052,0,0,0,895,0,0,1506,829,0,5,633,22,15,14947,0,8,3,0,0,0,1749.2,0,0,0,4056,1791,0,0
4639.590865,2,December,IN,4360.823996,0,0,1582,0,0,21424,0,1904533,3725,1504726,0,33,234,0,33716,0,0,0,0,0,0,0,0,503,0,0,0,745,0,0,967,524,0,0,594,34,1,8690,0,0,2,4,0,0,1900,0,0,0,5401,2108,0,0
1281.201511,2,December,KS,1185.12624,0,0,497,0,0,7019,0,790920,1604,619972,0,27,93,0,14195,0,0,0,0,0,0,0,0,180,0,0,0,258,0,0,403,136,0,0,327,12,0,3548,0,9,8,0,0,0,1067.5,0,0,0,1765,926,0,0
2481.419967,2,December,KY,2282.331128,0,0,1103,0,0,10656,0,1557247,2441,888147,0,38,167,0,24571,0,0,0,0,0,0,0,0,351,0,0,0,481,0,0,803,269,0,0,447,18,3,6074,0,0,13,0,0,0,1490.1,0,0,0,3534,1398,0,0
2469.820274,2,December,LA,2405.35318,0,0,732,0,0,9639,0,819643,1751,824394,0,36,195,0,22815,0,0,0,0,0,0,0,0,301,0,0,0,486,0,0,679,346,0,0,667,20,0,5518,0,12,0,0,0,0,1488.9,0,0,0,2892,1038,0,0
1934.418023,2,December,MA,1744.899424,0,0,0,0,0,19211,0,1289870,4630,1328624,0,17,119,0,34665,0,0,0,0,0,0,0,0,506,0,0,0,660,0,0,896,542,0,0,168,8,2,8859,0,1,0,0,0,0,537.7,0,0,0,559,357,0,0
2212.107254,2,December,MD,2020.992284,0,0,532,0,0,11462,0,876419,2159,882801,0,18,98,0,28176,0,0,0,0,0,0,0,0,328,0,0,0,614,0,0,979,549,0,0,391,19,0,7578,0,16,0,0,0,0,1227.7,0,0,0,1948,1193,0,0
295.5348184,2,December,ME,275.089988,0,0,153,0,0,2518,0,619537,1130,267519,0,2,15,0,6488,0,0,0,0,0,0,0,0,52,0,0,0,73,0,0,51,18,0,4,41,1,2,1607,0,0,0,0,0,0,172.5,0,0,0,250,134,0,0
5352.967688,2,December,MI,5167.752584,0,0,2059,0,0,37870,0,2710579,7066,2803211,0,29,147,0,50708,0,0,0,0,0,0,0,0,768,0,0,0,720,0,0,1419,799,0,2,442,13,0,12612,0,30,0,0,0,0,1164.6,0,0,0,2856,791,0,0
1189.711678,2,December,MN,1067.36882,0,0,0,0,0,13809,0,1075613,3524,1181433,0,4,52,0,25157,0,0,0,0,0,0,0,0,295,0,0,0,78,0,0,456,174,0,2,95,7,11,6422,0,0,5,0,0,0,388.2,0,0,0,1283,852,0,0
3106.654685,2,December,MO,2880.614512,0,0,927,0,0,18724,0,1682873,3799,1550256,0,45,177,0,29231,0,0,0,0,0,0,0,0,392,0,0,0,508,0,0,1411,555,0,1,442,20,30,7411,0,4,0,0,0,0,1576.6,0,0,0,2548,886,0,0
1495.175523,2,December,MS,1479.22428,0,0,436,0,0,5233,0,636392,1118,468512,0,22,99,0,13300,0,0,0,0,0,0,0,0,189,0,0,0,199,0,0,198,184,0,0,274,16,2,3486,0,4,6,0,0,0,1111.7,0,0,0,3535,1234,0,0
233.5221602,2,December,MT,199.887568,0,0,75,0,0,1775,0,381739,698,183945,0,3,13,0,4232,0,0,0,0,0,0,0,0,54,0,0,0,31,0,0,20,9,0,3,28,1,0,928,0,0,3,0,0,0,157.5,0,0,0,231,47,0,0
4784.611258,2,December,NC,4589.467544,0,0,1335,0,0,30401,0,2437783,5611,2335141,0,73,398,0,50403,0,0,0,0,0,0,0,0,856,0,0,0,896.5,0,0,1521,813,0,0,1186,50,0,12908,0,15,0,0,0,0,3019.1,0,0,0,4608,2480,0,0
238.8328381,2,December,ND,250.02632,0,0,0,0,0,1740,0,189802,413,170466,0,8,21,0,3429,0,0,0,0,0,0,0,0,39,0,0,0,7,0,0,10,16,0,1,90,2,4,912,0,0,0,0,0,0,227,0,0,0,591,316,0,0
1075.489561,2,December,NE,960.177364,0,0,340,0,0,6871,0,451723,1259,505300,0,15,88,0,9487,0,0,0,0,0,0,0,0,162,0,0,0,163,0,0,457,295,0,0,303,9,2,2682,0,4,2,2,0,0,613.5,0,0,0,1818,452,0,0
410.8600642,2,December,NH,347.930212,0,0,192,0,0,2272,0,398952,1034,185447,0,4,25,0,7249,0,0,0,0,0,0,0,0,98,0,0,0,136,0,0,280,227,0,5,84,0,0,1986,0,9,0,0,0,0,154,0,0,0,162,142,0,0
2953.964268,2,December,NJ,2853.827436,0,0,952,0,0,21472,0,1243825,4067,1457396,0,51,160,0,40619,0,0,0,0,0,0,0,0,639,0,0,0,868,0,0,1070,731,0,0,429,26,0,11053,0,4,0,0,0,0,1876.3,0,0,0,3167,1644,0,0
220.3623678,2,December,NM,216.723128,0,0,95,0,0,6295,0,594517,1064,391941,0,2,12,0,7380,0,0,0,0,0,0,0,0,92,0,0,0,47,0,0,68,44,0,0,40,1,0,1741,0,0,0,0,0,0,234.2,0,0,0,523,110,0,0
503.0904703,2,December,NV,511.542236,0,0,161,0,0,7223,0,543803,1218,589508,0,11,47,0,10084,0,0,0,0,0,0,0,0,127,0,0,0,148,0,0,107,84,0,0,71,6,0,2593,0,0,4,0,0,0,557.4,0,0,0,1274,425,0,0
6635.274053,2,December,NY,6400.278816,0,0,1956,0,0,64822,0,3427458,10537,4392918,0,76,298,0,93017,0,0,0,0,0,0,0,0,1622,0,0,0,2280,0,0,3178,1584,0,1,851,30,0,24735,0,18,10,0,0,0,4202.5,0,0,0,6004,2544,0,0
5205.117673,2,December,OH,5068.97974,0,0,2364,0,0,30837,0,3282371,6723,2457017,0,66,223,0,58749,0,0,0,0,0,0,0,0,676,0,0,0,1599,0,0,1951,835,0,1,669,23,5,14355,0,6,3,2,0,0,2123.3,0,0,0,4192,1468,0,0
1282.517974,2,December,OK,1182.741624,0,0,0,0,0,7154,0,1014754,1713,699501,0,13,115,0,17645,0,0,0,0,0,0,0,0,206,0,0,0,218,0,0,319,197,0,1,270,11,20,4334,0,0,0,0,0,0,908.9,0,0,0,2093,1224,0,0
745.1785667,2,December,OR,681.232808,0,0,379,0,0,7999,0,1051946,2629,765826,0,5,42,0,16150,0,0,0,0,0,0,0,0,191,0,0,0,179,0,0,382,136,0,0,87,3,0,3900,0,0,0,0,0,0,245.5,0,0,0,307,93,0,0
3545.927542,2,December,PA,3338.637228,0,0,1078,0,0,36538,0,3053743,7308,2663446,0,58,228,0,66265,0,0,0,0,0,0,0,0,886,0,0,0,1100,0,0,2090,1138,0,14,651,25,3,16213,0,16,10,0,0,0,2216.2,0,0,0,4819,1965,0,0
3.306269398,2,December,PR,1.967756,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,1,0,0,0,11,0,0,0,0,170.7,0,0,0,667,235,0,0
330.0302976,2,December,RI,312.9059,0,0,73,0,0,2144,0,247656,675,183740,0,6,21,0,5351,0,0,0,0,0,0,0,0,83,0,0,0,135,0,0,240,138,0,1,68,3,1,1383,0,7,0,0,0,0,259.5,0,0,0,429,210,0,0
2024.055251,2,December,SC,1836.974836,0,0,596,0,0,10255,0,1110832,2099,872102,0,37,143,0,23358,0,0,0,0,0,0,0,0,296,0,0,0,236,0,0,515,275,0,0,541,24,0,5829,0,6,11,0,0,0,1592.8,0,0,0,3818,1443,0,0
195.629107,2,December,SD,183.464832,0,0,22,0,0,1745,0,280200,485,160436,0,4,18,0,3504,0,0,0,0,0,0,0,0,35,0,0,0,12,0,0,6,6,0,13,28,1,3,849,0,0,0,0,0,0,166.5,0,0,0,374,226,0,0
3053.22703,2,December,TN,2877.726144,0,0,1283,0,0,20940,0,1832453,3759,1635959,0,36,183,0,36776,0,0,0,0,0,0,0,0,610,0,0,0,581,0,0,1056,434,0,1,565,25,31,9276,0,26,14,0,0,0,2319.8,0,0,0,5370,2267,0,0
10132.21078,2,December,TX,9664.858132,0,0,4049,0,0,108144,0,4429447,12687,7625322,0,150,851,0,116983,0,0,0,0,0,0,0,0,1895,0,0,0,1632,0,0,3075,1316,0,0,2389,93,0,29726,0,13,23,0,0,0,6166,0,0,0,14379,6248,0,0
803.6671864,2,December,UT,791.893272,0,0,296,0,0,6327,0,486629,1622,574490,0,7,71,0,12790,0,0,0,0,0,0,0,0,149,0,0,0,197,0,0,520,242,0,0,158,5,0,3122,0,9,8,0,0,0,841.7,0,0,0,1184,640,0,0
2466.715254,2,December,VA,2301.894148,0,0,740,0,0,17790,0,1665773,4050,1401585,0,36,171,0,39539,0,0,0,0,0,0,0,0,545,0,0,0,712,0,0,1132,714,0,35,566,30,0,10307,0,34,21,0,0,0,2096.3,0,0,0,3445,1792,0,0
3.45477888,2,December,VI,2.59782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
136.8423811,2,December,VT,131.323564,0,0,45,0,0,1002,0,217248,528,90325,0,0,5,0,3198,0,0,0,0,0,0,0,0,37,0,0,0,26,0,0,18,6,0,0,1,3,0,772,0,0,0,0,0,0,74.5,0,0,0,152,83,0,0
859.5728937,2,December,WA,782.6148,0,0,439,0,0,16598,0,1530674,4472,1452249,0,7,65,0,27778,0,0,0,0,0,0,0,0,302,0,0,0,412.5,0,0,306,214,0,0,125,5,0,7141,0,3,1,0,0,0,524.2,0,0,0,873,366,0,0
949.7146756,2,December,WI,861.199764,0,0,430,0,0,13354,0,1377120,3558,1210212,0,15,72,0,23449,0,0,0,0,0,0,0,0,256,0,0,0,512,0,0,671,243,0,0,103,4,8,5707,0,0,0,0,0,0,274,0,0,0,801,236,0,0
808.5480779,2,December,WV,801.528432,0,0,285,0,0,4290,0,832400,1198,381068,0,9,24,0,10177,0,0,0,0,0,0,0,0,108,0,0,0,142,0,0,251,146,0,2,125,6,12,2371,0,0,7,0,0,0,812.8,0,0,0,1703,602,0,0
181.2156043,2,December,WY,158.95192,0,0,72,0,0,1454,0,189316,330,134852,0,4,8,0,2517,0,0,0,0,0,0,0,0,41,0,0,0,4,0,0,12,6,0,1,37,1,0,689,0,0,0,0,0,0,106,0,0,0,256,155,0,0
159.1141734,3,January,AK,164.5065313,6,0,91,13,0,290,0,125330,100,21287,0,2,4,0,1959,0,0,0,0,0,0,0,0,30,0,0,0,42,0,0,40,21,0,0,12,1,0,653,0,0,0,0,0,0,8,0,0,0,78,16,0,0
2578.779396,3,January,AL,2613.968,805,0,683,677,0,5454,1,872364,905,201647,0,46,258,0,21097,0,0,0,0,0,0,0,0,613,0,0,0,510.5,0,0,529,156,0,0,857,50,1,7915,0,1,5,0,0,0,3213.6,0,0,0,7187,2351,0,0
787.9229662,3,January,AR,743.0153378,229,0,254,205,0,2447,3,620138,496,115111,0,9,78,0,10899,0,0,0,0,0,0,0,0,207,0,0,0,161,0,0,252,90,0,0,209,9,1,3648,0,1,3,0,0,0,2054.4,0,0,0,4630,1943,0,0
1458.666526,3,January,AZ,1458.313939,335,0,737,300,0,5315,0,949841,963,241647,0,19,118,0,23438,0,0,0,0,0,0,0,0,463,0,0,0,498.5,0,0,739,407,0,0,320,13,18,7268,0,9,0,0,0,0,1949.6,0,0,0,2891,1290,0,0
8492.393863,3,January,CA,8432.010186,1060,0,1488,852,0,35151,7,3043017,4429,1482960,0,87,374,0,106101,0,0,0,0,0,0,0,0,2126,0,0,0,4371,0,0,4288,2222,0,2,1127,68,0,33177,6,49,23,3,0,0,7166.8,0,0,0,12208,5789,0,0
1114.783593,3,January,CO,1155.354375,204,0,703,156,0,5086,0,757983,907,247689,0,8,72,0,18157,0,0,0,0,0,0,0,0,334,0,0,0,342.5,0,0,566,283,0,1,191,7,0,5544,1,20,2,0,0,0,1266,0,0,0,1763,913,0,0
2247.361908,3,January,CT,2275.94935,216,0,550,185,0,3207,0,393121,575,109114,0,14,89,0,16007,0,0,0,0,0,0,0,0,387,0,0,0,835,0,0,759,487,0,5,178,8,1,5720,1,0,4,0,0,0,1355.2,0,0,0,2307,734,0,0
298.0722135,3,January,DC,286.6674619,28,0,21,21,0,7067,0,31715,503,168372,0,5,20,0,7336,0,0,0,0,0,0,0,0,399,0,0,0,260,0,0,270,196,0,1,38,5,0,2260,1,0,0,0,0,0,180.5,0,0,0,47,41,0,0
304.3767577,3,January,DE,331.8823908,40,0,179,37,0,728,0,121936,141,29525,0,2,13,0,3398,0,0,0,0,0,0,0,0,58,0,0,0,315,0,0,268,185,0,0,46,3,0,1160,0,0,0,0,0,0,220.5,0,0,0,579,285,0,0
5519.69194,3,January,FL,5647.421193,1189,0,1865,1170,0,20880,2,2839418,3361,744928,0,82,422,0,80007,0,0,0,0,0,0,0,0,1737,0,0,0,2134.5,0,0,2727,1028,0,9,1089,65,80,25948,3,62,24,0,0,0,6021.2,0,0,0,12293,5602,0,0
3214.9104,3,January,GA,3447.674139,1026,0,1022,816,0,18745,0,1415706,2067,668768,0,43,316,0,43298,0,0,0,0,0,0,0,0,1253,0,0,0,937,0,0,1330,494,0,0,844,37,3,15314,3,1,21,0,0,0,3237.9,0,0,0,8051,3467,0,0
274.9882747,3,January,HI,274.8048065,43,0,52,37,0,502,0,111266,193,33104,0,3,19,0,2829,0,0,0,0,0,0,0,0,55,0,0,0,153.5,0,0,304,148,0,0,65,1,0,1046,0,0,0,0,0,0,204.7,0,0,0,426,170,0,0
649.2648134,3,January,IA,612.7974332,90,0,0,105,0,2568,0,590612,582,124952,0,2,48,0,11073,0,0,0,0,0,0,0,0,174,0,0,0,482,0,0,634,217,0,3,83,2,15,3322,1,0,3,0,0,0,836.4,0,0,0,1448,597,0,0
413.5975891,3,January,ID,446.8818165,63,0,202,68,0,1183,0,298793,305,61274,0,7,26,0,5112,0,0,0,0,0,0,0,0,93,0,0,0,239,0,0,230,109,0,2,57,4,0,1653,1,0,0,0,0,0,640.5,0,0,0,1156,391,0,0
2865.280852,3,January,IL,3142.117842,696,0,1435,571,0,21783,9,1670849,2754,680375,0,73,284,0,47474,0,0,0,0,0,0,0,0,1254,0,0,0,1628,0,0,1244,549,0,18,664,21,15,15535,5,18,9,0,0,0,2758.1,0,0,0,5400,2389,0,7
4435.849614,3,January,IN,4639.590865,685,0,1577,587,0,8875,7,1333107,1398,304006,0,38,256,0,28281,0,0,0,0,0,0,0,0,621,0,0,0,1431.5,0,0,1264,666,0,0,610,36,2,10198,0,3,1,0,0,0,2424,0,0,0,6358,2634,0,0
1198.684535,3,January,KS,1281.201511,349,0,446,226,0,2342,5,553680,552,113483,0,32,109,0,14109,0,0,0,0,0,0,0,0,160,0,0,0,579,0,0,715,301,0,0,320,17,1,5551,1,5,5,0,0,0,1503.2,0,0,0,2074,889,0,0
2385.853216,3,January,KY,2481.419967,512,0,1082,427,0,4649,0,1351744,1343,182672,0,39,166,0,21250,0,0,0,0,0,0,0,0,438,0,0,0,909.5,0,0,1080,397,0,3,441,26,7,7092,1,7,19,2,0,0,2550.9,0,0,0,5620,1893,0,0
2507.811335,3,January,LA,2469.820274,675,0,728,533,0,4618,0,546659,562,184538,0,49,234,0,18491,0,0,0,0,0,0,0,0,462,0,0,0,829,0,0,644,312,0,3,681,38,0,6590,1,10,0,0,0,0,2372.9,0,0,0,4994,1962,0,0
2015.56976,3,January,MA,1934.418023,227,0,0,137,0,7494,0,790645,1269,256446,0,22,110,0,28620,0,0,0,0,0,0,0,0,602,0,0,0,1299,0,0,1043,690,0,4,223,10,1,9170,2,4,0,0,0,0,721.1,0,0,0,865,427,0,0
2137.850841,3,January,MD,2212.107254,311,0,536,330,0,4491,3,578795,640,181538,0,18,109,0,22191,0,0,0,0,0,0,0,0,422,0,0,0,1183.5,0,0,909,564,0,1,365,21,0,7888,2,13,4,0,0,0,1731.4,0,0,0,2848,1612,0,0
309.2351831,3,January,ME,295.5348184,36,0,144,31,0,1003,0,433800,457,47361,0,4,20,0,5598,0,0,0,0,0,0,0,0,97,0,0,0,188,0,0,86,63,0,13,48,1,1,1716,0,5,0,0,0,0,236.5,0,0,0,285,126,0,0
5277.61437,3,January,MI,5352.967688,512,0,2146,431,0,14103,6,1929163,3043,515362,0,26,200,0,42116,0,0,0,0,0,0,0,0,1069,0,0,0,1453,0,0,1830,811,0,4,474,22,0,14305,2,13,2,0,0,0,1633.7,0,0,0,4137,1466,0,0
1070.894774,3,January,MN,1189.711678,110,0,0,109,0,4619,0,726005,1003,222472,0,6,61,0,19814,0,0,0,0,0,0,0,0,376,0,0,0,231.5,0,0,690,356,0,15,92,4,16,6307,0,1,0,0,0,0,589.2,0,0,0,1574,572,0,0
3047.171208,3,January,MO,3106.654685,522,0,935,479,0,7043,3,1209732,1331,299145,0,38,214,0,23461,0,0,0,0,0,0,0,0,532,0,0,0,993,0,0,1595,492,0,1,506,32,31,8348,1,2,6,0,0,0,2431.8,0,0,0,4160,1327,0,0
1466.576595,3,January,MS,1495.175523,335,0,441,351,0,2491,1,434876,391,93874,0,26,110,0,10834,0,0,0,0,0,0,0,0,275,0,0,0,400,0,0,370,255,0,0,259,23,0,4175,0,1,0,0,0,0,1770.6,0,0,0,4441,1171,0,0
235.3716944,3,January,MT,233.5221602,27,0,72,44,0,654,0,256552,224,38477,0,1,20,0,3487,0,0,0,0,0,0,0,0,56,0,0,0,53,0,0,53,37,0,3,35,2,0,1078,0,1,3,0,0,0,289.5,0,0,0,294,113,0,0
